t	y1	y2	y3
92.027	-2.71125	-0.235065	24.909
92.028	-2.68649	-0.24321	24.8433
92.029	-2.66206	-0.251448	24.7777
92.03	-2.63795	-0.259774	24.7123
92.031	-2.61417	-0.268187	24.647
92.032	-2.59071	-0.276684	24.582
92.033	-2.56757	-0.285263	24.5172
92.034	-2.54474	-0.29392	24.4525
92.035	-2.52224	-0.302653	24.3881
92.036	-2.50004	-0.311461	24.3238
92.037	-2.47815	-0.32034	24.2597
92.038	-2.45658	-0.329289	24.1958
92.039	-2.4353	-0.338305	24.1321
92.04	-2.41433	-0.347386	24.0686
92.041	-2.39366	-0.35653	24.0052
92.042	-2.37329	-0.365736	23.9421
92.043	-2.35322	-0.375001	23.8791
92.044	-2.33343	-0.384323	23.8163
92.045	-2.31394	-0.393701	23.7537
92.046	-2.29474	-0.403133	23.6913
92.047	-2.27583	-0.412617	23.629
92.048	-2.25719	-0.422152	23.5669
92.049	-2.23884	-0.431736	23.505
92.05	-2.22077	-0.441368	23.4433
92.051	-2.20298	-0.451046	23.3818
92.052	-2.18546	-0.460769	23.3204
92.053	-2.16821	-0.470535	23.2593
92.054	-2.15123	-0.480344	23.1983
92.055	-2.13453	-0.490193	23.1374
92.056	-2.11808	-0.500082	23.0768
92.057	-2.1019	-0.51001	23.0163
92.058	-2.08598	-0.519975	22.956
92.059	-2.07032	-0.529977	22.8959
92.06	-2.05492	-0.540014	22.8359
92.061	-2.03977	-0.550086	22.7761
92.062	-2.02487	-0.560191	22.7165
92.063	-2.01023	-0.570329	22.6571
92.064	-1.99583	-0.5805	22.5978
92.065	-1.98167	-0.590701	22.5387
92.066	-1.96777	-0.600933	22.4797
92.067	-1.9541	-0.611195	22.421
92.068	-1.94067	-0.621485	22.3624
92.069	-1.92748	-0.631805	22.304
92.07	-1.91452	-0.642152	22.2457
92.071	-1.9018	-0.652526	22.1876
92.072	-1.8893	-0.662928	22.1297
92.073	-1.87704	-0.673356	22.0719
92.074	-1.865	-0.68381	22.0143
92.075	-1.85319	-0.694289	21.9569
92.076	-1.8416	-0.704794	21.8996
92.077	-1.83023	-0.715323	21.8425
92.078	-1.81908	-0.725878	21.7856
92.079	-1.80815	-0.736456	21.7288
92.08	-1.79744	-0.747059	21.6722
92.081	-1.78693	-0.757686	21.6158
92.082	-1.77664	-0.768336	21.5595
92.083	-1.76656	-0.779011	21.5033
92.084	-1.75668	-0.789708	21.4474
92.085	-1.74701	-0.800429	21.3916
92.086	-1.73754	-0.811174	21.3359
92.087	-1.72828	-0.821942	21.2804
92.088	-1.71922	-0.832733	21.2251
92.089	-1.71035	-0.843548	21.1699
92.09	-1.70168	-0.854386	21.1149
92.091	-1.69321	-0.865248	21.0601
92.092	-1.68493	-0.876134	21.0054
92.093	-1.67684	-0.887043	20.9508
92.094	-1.66895	-0.897976	20.8965
92.095	-1.66124	-0.908934	20.8422
92.096	-1.65371	-0.919916	20.7882
92.097	-1.64638	-0.930922	20.7343
92.098	-1.63922	-0.941953	20.6805
92.099	-1.63225	-0.953009	20.6269
92.1	-1.62546	-0.964091	20.5734
92.101	-1.61884	-0.975199	20.5201
92.102	-1.61241	-0.986332	20.467
92.103	-1.60615	-0.997492	20.414
92.104	-1.60006	-1.00868	20.3612
92.105	-1.59414	-1.01989	20.3085
92.106	-1.5884	-1.03113	20.256
92.107	-1.58283	-1.0424	20.2036
92.108	-1.57743	-1.0537	20.1514
92.109	-1.57219	-1.06503	20.0993
92.11	-1.56712	-1.07638	20.0474
92.111	-1.56221	-1.08777	19.9956
92.112	-1.55746	-1.09919	19.944
92.113	-1.55288	-1.11064	19.8925
92.114	-1.54846	-1.12212	19.8412
92.115	-1.5442	-1.13363	19.79
92.116	-1.54009	-1.14517	19.739
92.117	-1.53614	-1.15675	19.6881
92.118	-1.53235	-1.16836	19.6374
92.119	-1.52871	-1.18001	19.5868
92.12	-1.52522	-1.19169	19.5364
92.121	-1.52189	-1.2034	19.4861
92.122	-1.5187	-1.21516	19.436
92.123	-1.51566	-1.22695	19.386
92.124	-1.51278	-1.23878	19.3362
92.125	-1.51004	-1.25065	19.2865
92.126	-1.50744	-1.26255	19.2369
92.127	-1.50499	-1.2745	19.1875
92.128	-1.50269	-1.28649	19.1383
92.129	-1.50053	-1.29852	19.0892
92.13	-1.49851	-1.31059	19.0402
92.131	-1.49663	-1.32271	18.9914
92.132	-1.49489	-1.33487	18.9427
92.133	-1.49329	-1.34707	18.8942
92.134	-1.49183	-1.35932	18.8459
92.135	-1.4905	-1.37162	18.7976
92.136	-1.48931	-1.38396	18.7495
92.137	-1.48826	-1.39636	18.7016
92.138	-1.48734	-1.4088	18.6538
92.139	-1.48656	-1.42129	18.6062
92.14	-1.4859	-1.43383	18.5587
92.141	-1.48538	-1.44643	18.5113
92.142	-1.48499	-1.45908	18.4641
92.143	-1.48473	-1.47178	18.417
92.144	-1.4846	-1.48453	18.3701
92.145	-1.4846	-1.49735	18.3233
92.146	-1.48473	-1.51022	18.2767
92.147	-1.48499	-1.52314	18.2302
92.148	-1.48537	-1.53613	18.1838
92.149	-1.48587	-1.54917	18.1376
92.15	-1.48651	-1.56228	18.0915
92.151	-1.48727	-1.57544	18.0456
92.152	-1.48815	-1.58867	17.9998
92.153	-1.48915	-1.60197	17.9542
92.154	-1.49028	-1.61532	17.9087
92.155	-1.49153	-1.62875	17.8634
92.156	-1.4929	-1.64224	17.8182
92.157	-1.4944	-1.6558	17.7731
92.158	-1.49601	-1.66942	17.7282
92.159	-1.49774	-1.68312	17.6834
92.16	-1.4996	-1.69689	17.6388
92.161	-1.50157	-1.71073	17.5943
92.162	-1.50366	-1.72464	17.5499
92.163	-1.50587	-1.73863	17.5057
92.164	-1.5082	-1.7527	17.4617
92.165	-1.51064	-1.76684	17.4177
92.166	-1.51321	-1.78106	17.374
92.167	-1.51589	-1.79536	17.3303
92.168	-1.51868	-1.80973	17.2868
92.169	-1.52159	-1.82419	17.2435
92.17	-1.52462	-1.83874	17.2003
92.171	-1.52776	-1.85336	17.1572
92.172	-1.53101	-1.86808	17.1143
92.173	-1.53438	-1.88287	17.0715
92.174	-1.53787	-1.89776	17.0289
92.175	-1.54147	-1.91273	16.9864
92.176	-1.54518	-1.9278	16.944
92.177	-1.54901	-1.94295	16.9018
92.178	-1.55295	-1.9582	16.8598
92.179	-1.557	-1.97354	16.8178
92.18	-1.56116	-1.98898	16.7761
92.181	-1.56544	-2.00451	16.7344
92.182	-1.56983	-2.02015	16.693
92.183	-1.57434	-2.03588	16.6516
92.184	-1.57895	-2.05171	16.6104
92.185	-1.58368	-2.06764	16.5694
92.186	-1.58852	-2.08367	16.5284
92.187	-1.59347	-2.09981	16.4877
92.188	-1.59853	-2.11606	16.4471
92.189	-1.60371	-2.13241	16.4066
92.19	-1.609	-2.14887	16.3663
92.191	-1.61439	-2.16544	16.3261
92.192	-1.61991	-2.18212	16.286
92.193	-1.62553	-2.19891	16.2461
92.194	-1.63126	-2.21582	16.2064
92.195	-1.63711	-2.23284	16.1668
92.196	-1.64306	-2.24998	16.1273
92.197	-1.64913	-2.26724	16.088
92.198	-1.65531	-2.28462	16.0489
92.199	-1.66161	-2.30211	16.0098
92.2	-1.66801	-2.31974	15.971
92.201	-1.67453	-2.33748	15.9322
92.202	-1.68116	-2.35535	15.8937
92.203	-1.6879	-2.37335	15.8553
92.204	-1.69476	-2.39147	15.817
92.205	-1.70172	-2.40973	15.7789
92.206	-1.7088	-2.42812	15.7409
92.207	-1.716	-2.44664	15.703
92.208	-1.7233	-2.46529	15.6654
92.209	-1.73072	-2.48408	15.6278
92.21	-1.73826	-2.50301	15.5905
92.211	-1.7459	-2.52208	15.5532
92.212	-1.75367	-2.54129	15.5162
92.213	-1.76154	-2.56064	15.4793
92.214	-1.76953	-2.58013	15.4425
92.215	-1.77764	-2.59978	15.4059
92.216	-1.78586	-2.61956	15.3694
92.217	-1.7942	-2.6395	15.3331
92.218	-1.80265	-2.65959	15.297
92.219	-1.81122	-2.67983	15.261
92.22	-1.81991	-2.70022	15.2251
92.221	-1.82871	-2.72077	15.1894
92.222	-1.83763	-2.74148	15.1539
92.223	-1.84667	-2.76234	15.1185
92.224	-1.85582	-2.78337	15.0833
92.225	-1.8651	-2.80455	15.0483
92.226	-1.87449	-2.82591	15.0134
92.227	-1.88401	-2.84742	14.9786
92.228	-1.89364	-2.86911	14.944
92.229	-1.9034	-2.89096	14.9096
92.23	-1.91327	-2.91299	14.8754
92.231	-1.92327	-2.93519	14.8413
92.232	-1.93339	-2.95756	14.8073
92.233	-1.94363	-2.98011	14.7736
92.234	-1.954	-3.00283	14.74
92.235	-1.96448	-3.02574	14.7065
92.236	-1.9751	-3.04883	14.6733
92.237	-1.98583	-3.0721	14.6401
92.238	-1.9967	-3.09556	14.6072
92.239	-2.00769	-3.11921	14.5744
92.24	-2.0188	-3.14304	14.5418
92.241	-2.03004	-3.16707	14.5094
92.242	-2.04141	-3.19129	14.4771
92.243	-2.05291	-3.2157	14.445
92.244	-2.06454	-3.24031	14.4131
92.245	-2.0763	-3.26512	14.3814
92.246	-2.08819	-3.29014	14.3498
92.247	-2.10021	-3.31535	14.3184
92.248	-2.11236	-3.34077	14.2872
92.249	-2.12464	-3.36639	14.2562
92.25	-2.13706	-3.39223	14.2253
92.251	-2.14961	-3.41827	14.1946
92.252	-2.1623	-3.44453	14.1641
92.253	-2.17512	-3.471	14.1338
92.254	-2.18808	-3.49769	14.1036
92.255	-2.20117	-3.5246	14.0737
92.256	-2.21441	-3.55173	14.0439
92.257	-2.22778	-3.57908	14.0143
92.258	-2.24129	-3.60666	13.9849
92.259	-2.25495	-3.63447	13.9557
92.26	-2.26874	-3.6625	13.9267
92.261	-2.28268	-3.69077	13.8979
92.262	-2.29676	-3.71927	13.8692
92.263	-2.31099	-3.748	13.8408
92.264	-2.32536	-3.77698	13.8125
92.265	-2.33987	-3.80619	13.7845
92.266	-2.35454	-3.83565	13.7566
92.267	-2.36935	-3.86535	13.729
92.268	-2.38431	-3.8953	13.7015
92.269	-2.39942	-3.92549	13.6743
92.27	-2.41468	-3.95594	13.6472
92.271	-2.43009	-3.98664	13.6204
92.272	-2.44566	-4.0176	13.5938
92.273	-2.46138	-4.04882	13.5673
92.274	-2.47725	-4.08029	13.5411
92.275	-2.49328	-4.11203	13.5151
92.276	-2.50947	-4.14403	13.4893
92.277	-2.52581	-4.1763	13.4638
92.278	-2.54232	-4.20884	13.4384
92.279	-2.55898	-4.24165	13.4133
92.28	-2.57581	-4.27474	13.3884
92.281	-2.5928	-4.3081	13.3637
92.282	-2.60995	-4.34174	13.3392
92.283	-2.62727	-4.37566	13.315
92.284	-2.64475	-4.40987	13.291
92.285	-2.66241	-4.44436	13.2672
92.286	-2.68023	-4.47914	13.2436
92.287	-2.69821	-4.51421	13.2203
92.288	-2.71637	-4.54958	13.1972
92.289	-2.73471	-4.58524	13.1744
92.29	-2.75321	-4.6212	13.1518
92.291	-2.77189	-4.65745	13.1295
92.292	-2.79075	-4.69402	13.1074
92.293	-2.80978	-4.73088	13.0855
92.294	-2.82899	-4.76806	13.0639
92.295	-2.84838	-4.80555	13.0426
92.296	-2.86795	-4.84334	13.0215
92.297	-2.88771	-4.88146	13.0006
92.298	-2.90764	-4.91989	12.9801
92.299	-2.92777	-4.95864	12.9598
92.3	-2.94808	-4.99772	12.9397
92.301	-2.96857	-5.03712	12.9199
92.302	-2.98926	-5.07685	12.9004
92.303	-3.01013	-5.11691	12.8812
92.304	-3.0312	-5.1573	12.8623
92.305	-3.05246	-5.19803	12.8436
92.306	-3.07392	-5.2391	12.8252
92.307	-3.09557	-5.2805	12.8071
92.308	-3.11742	-5.32225	12.7893
92.309	-3.13947	-5.36435	12.7718
92.31	-3.16172	-5.40679	12.7546
92.311	-3.18417	-5.44959	12.7377
92.312	-3.20682	-5.49274	12.7211
92.313	-3.22968	-5.53624	12.7047
92.314	-3.25275	-5.5801	12.6887
92.315	-3.27602	-5.62433	12.6731
92.316	-3.2995	-5.66891	12.6577
92.317	-3.3232	-5.71387	12.6426
92.318	-3.3471	-5.75919	12.6279
92.319	-3.37122	-5.80488	12.6135
92.32	-3.39556	-5.85095	12.5995
92.321	-3.42012	-5.89739	12.5857
92.322	-3.44489	-5.94421	12.5723
92.323	-3.46988	-5.99141	12.5593
92.324	-3.4951	-6.039	12.5466
92.325	-3.52054	-6.08697	12.5342
92.326	-3.5462	-6.13533	12.5222
92.327	-3.57209	-6.18409	12.5106
92.328	-3.59821	-6.23323	12.4993
92.329	-3.62456	-6.28277	12.4884
92.33	-3.65114	-6.33271	12.4779
92.331	-3.67796	-6.38305	12.4677
92.332	-3.70501	-6.4338	12.458
92.333	-3.7323	-6.48495	12.4486
92.334	-3.75982	-6.5365	12.4396
92.335	-3.78759	-6.58847	12.431
92.336	-3.8156	-6.64085	12.4228
92.337	-3.84385	-6.69365	12.415
92.338	-3.87235	-6.74686	12.4076
92.339	-3.9011	-6.80049	12.4007
92.34	-3.93009	-6.85455	12.3941
92.341	-3.95933	-6.90902	12.388
92.342	-3.98883	-6.96393	12.3823
92.343	-4.01858	-7.01926	12.3771
92.344	-4.04859	-7.07502	12.3723
92.345	-4.07885	-7.13122	12.368
92.346	-4.10938	-7.18785	12.3641
92.347	-4.14016	-7.24491	12.3606
92.348	-4.17121	-7.30242	12.3577
92.349	-4.20252	-7.36036	12.3552
92.35	-4.2341	-7.41875	12.3532
92.351	-4.26595	-7.47758	12.3516
92.352	-4.29806	-7.53686	12.3506
92.353	-4.33045	-7.59659	12.35
92.354	-4.36311	-7.65676	12.35
92.355	-4.39605	-7.71739	12.3505
92.356	-4.42926	-7.77847	12.3515
92.357	-4.46275	-7.84	12.353
92.358	-4.49653	-7.90199	12.355
92.359	-4.53058	-7.96443	12.3576
92.36	-4.56492	-8.02734	12.3607
92.361	-4.59954	-8.0907	12.3644
92.362	-4.63446	-8.15453	12.3687
92.363	-4.66966	-8.21882	12.3735
92.364	-4.70515	-8.28357	12.3789
92.365	-4.74093	-8.34878	12.3848
92.366	-4.77701	-8.41447	12.3914
92.367	-4.81338	-8.48061	12.3985
92.368	-4.85006	-8.54723	12.4063
92.369	-4.88703	-8.61431	12.4147
92.37	-4.9243	-8.68186	12.4237
92.371	-4.96188	-8.74988	12.4333
92.372	-4.99976	-8.81837	12.4435
92.373	-5.03794	-8.88733	12.4544
92.374	-5.07644	-8.95677	12.466
92.375	-5.11524	-9.02667	12.4782
92.376	-5.15435	-9.09704	12.4911
92.377	-5.19378	-9.16788	12.5047
92.378	-5.23352	-9.23919	12.519
92.379	-5.27358	-9.31097	12.534
92.38	-5.31395	-9.38322	12.5496
92.381	-5.35465	-9.45594	12.566
92.382	-5.39566	-9.52913	12.5832
92.383	-5.43699	-9.60278	12.601
92.384	-5.47865	-9.6769	12.6196
92.385	-5.52063	-9.75149	12.639
92.386	-5.56294	-9.82654	12.6591
92.387	-5.60558	-9.90206	12.68
92.388	-5.64854	-9.97803	12.7017
92.389	-5.69184	-10.0545	12.7242
92.39	-5.73546	-10.1314	12.7475
92.391	-5.77942	-10.2087	12.7716
92.392	-5.82372	-10.2865	12.7966
92.393	-5.86834	-10.3648	12.8223
92.394	-5.91331	-10.4435	12.849
92.395	-5.95861	-10.5226	12.8765
92.396	-6.00425	-10.6022	12.9048
92.397	-6.05023	-10.6822	12.9341
92.398	-6.09655	-10.7627	12.9642
92.399	-6.14321	-10.8436	12.9953
92.4	-6.19022	-10.9249	13.0272
92.401	-6.23756	-11.0067	13.0601
92.402	-6.28525	-11.0889	13.0939
92.403	-6.33329	-11.1715	13.1287
92.404	-6.38167	-11.2545	13.1645
92.405	-6.4304	-11.3379	13.2012
92.406	-6.47948	-11.4217	13.2389
92.407	-6.5289	-11.506	13.2776
92.408	-6.57867	-11.5906	13.3173
92.409	-6.62879	-11.6756	13.358
92.41	-6.67926	-11.761	13.3998
92.411	-6.73007	-11.8467	13.4426
92.412	-6.78124	-11.9329	13.4865
92.413	-6.83276	-12.0193	13.5315
92.414	-6.88462	-12.1062	13.5775
92.415	-6.93684	-12.1934	13.6246
92.416	-6.9894	-12.2809	13.6729
92.417	-7.04232	-12.3688	13.7223
92.418	-7.09558	-12.4569	13.7728
92.419	-7.1492	-12.5454	13.8244
92.42	-7.20316	-12.6342	13.8773
92.421	-7.25747	-12.7233	13.9313
92.422	-7.31213	-12.8127	13.9865
92.423	-7.36713	-12.9024	14.0429
92.424	-7.42249	-12.9923	14.1005
92.425	-7.47818	-13.0825	14.1593
92.426	-7.53423	-13.1729	14.2194
92.427	-7.59061	-13.2635	14.2807
92.428	-7.64734	-13.3544	14.3433
92.429	-7.70441	-13.4455	14.4072
92.43	-7.76182	-13.5368	14.4723
92.431	-7.81957	-13.6282	14.5388
92.432	-7.87766	-13.7199	14.6066
92.433	-7.93608	-13.8116	14.6757
92.434	-7.99484	-13.9036	14.7462
92.435	-8.05392	-13.9956	14.818
92.436	-8.11334	-14.0878	14.8913
92.437	-8.17309	-14.1801	14.9658
92.438	-8.23316	-14.2724	15.0418
92.439	-8.29355	-14.3648	15.1192
92.44	-8.35426	-14.4573	15.198
92.441	-8.41529	-14.5498	15.2783
92.442	-8.47664	-14.6423	15.36
92.443	-8.53829	-14.7348	15.4432
92.444	-8.60026	-14.8273	15.5278
92.445	-8.66253	-14.9197	15.6139
92.446	-8.7251	-15.0121	15.7015
92.447	-8.78797	-15.1044	15.7906
92.448	-8.85113	-15.1966	15.8812
92.449	-8.91459	-15.2886	15.9734
92.45	-8.97833	-15.3806	16.0671
92.451	-9.04235	-15.4723	16.1623
92.452	-9.10665	-15.5639	16.2591
92.453	-9.17122	-15.6553	16.3575
92.454	-9.23606	-15.7464	16.4575
92.455	-9.30117	-15.8372	16.559
92.456	-9.36653	-15.9278	16.6622
92.457	-9.43214	-16.0181	16.7669
92.458	-9.498	-16.108	16.8733
92.459	-9.5641	-16.1976	16.9813
92.46	-9.63044	-16.2868	17.0909
92.461	-9.697	-16.3755	17.2022
92.462	-9.76378	-16.4639	17.3151
92.463	-9.83079	-16.5517	17.4297
92.464	-9.89799	-16.6391	17.5459
92.465	-9.96541	-16.7259	17.6638
92.466	-10.033	-16.8122	17.7834
92.467	-10.1008	-16.8979	17.9047
92.468	-10.1688	-16.983	18.0276
92.469	-10.2369	-17.0674	18.1522
92.47	-10.3052	-17.1511	18.2785
92.471	-10.3737	-17.2342	18.4065
92.472	-10.4423	-17.3165	18.5362
92.473	-10.511	-17.398	18.6676
92.474	-10.5799	-17.4787	18.8007
92.475	-10.6489	-17.5585	18.9355
92.476	-10.718	-17.6375	19.072
92.477	-10.7872	-17.7155	19.2102
92.478	-10.8565	-17.7926	19.3501
92.479	-10.9258	-17.8687	19.4916
92.48	-10.9953	-17.9438	19.6349
92.481	-11.0647	-18.0179	19.7798
92.482	-11.1343	-18.0908	19.9264
92.483	-11.2038	-18.1626	20.0747
92.484	-11.2734	-18.2332	20.2247
92.485	-11.343	-18.3027	20.3763
92.486	-11.4126	-18.3708	20.5296
92.487	-11.4822	-18.4377	20.6845
92.488	-11.5518	-18.5033	20.841
92.489	-11.6213	-18.5675	20.9992
92.49	-11.6907	-18.6303	21.159
92.491	-11.7601	-18.6916	21.3204
92.492	-11.8294	-18.7515	21.4833
92.493	-11.8987	-18.8098	21.6478
92.494	-11.9678	-18.8666	21.8139
92.495	-12.0368	-18.9218	21.9815
92.496	-12.1056	-18.9753	22.1507
92.497	-12.1743	-19.0271	22.3213
92.498	-12.2428	-19.0772	22.4934
92.499	-12.3112	-19.1256	22.667
92.5	-12.3793	-19.1721	22.842
92.501	-12.4473	-19.2168	23.0185
92.502	-12.5149	-19.2596	23.1963
92.503	-12.5824	-19.3004	23.3754
92.504	-12.6496	-19.3393	23.556
92.505	-12.7165	-19.3762	23.7378
92.506	-12.7831	-19.411	23.9209
92.507	-12.8493	-19.4437	24.1052
92.508	-12.9153	-19.4743	24.2908
92.509	-12.9809	-19.5028	24.4775
92.51	-13.0461	-19.529	24.6654
92.511	-13.1109	-19.553	24.8544
92.512	-13.1753	-19.5747	25.0445
92.513	-13.2393	-19.594	25.2356
92.514	-13.3029	-19.611	25.4277
92.515	-13.366	-19.6256	25.6208
92.516	-13.4286	-19.6378	25.8148
92.517	-13.4907	-19.6475	26.0097
92.518	-13.5522	-19.6547	26.2054
92.519	-13.6133	-19.6594	26.4018
92.52	-13.6737	-19.6615	26.5991
92.521	-13.7336	-19.661	26.797
92.522	-13.7929	-19.6578	26.9955
92.523	-13.8515	-19.652	27.1947
92.524	-13.9095	-19.6435	27.3944
92.525	-13.9669	-19.6323	27.5946
92.526	-14.0235	-19.6183	27.7952
92.527	-14.0795	-19.6016	27.9962
92.528	-14.1347	-19.5821	28.1975
92.529	-14.1892	-19.5597	28.3991
92.53	-14.2429	-19.5345	28.6009
92.531	-14.2958	-19.5064	28.8029
92.532	-14.3479	-19.4754	29.0049
92.533	-14.3992	-19.4415	29.207
92.534	-14.4496	-19.4047	29.409
92.535	-14.4991	-19.3649	29.611
92.536	-14.5478	-19.3222	29.8128
92.537	-14.5955	-19.2765	30.0144
92.538	-14.6423	-19.2278	30.2157
92.539	-14.6882	-19.1761	30.4167
92.54	-14.7331	-19.1215	30.6172
92.541	-14.777	-19.0638	30.8173
92.542	-14.8198	-19.0031	31.0168
92.543	-14.8617	-18.9394	31.2158
92.544	-14.9024	-18.8726	31.414
92.545	-14.9421	-18.8029	31.6115
92.546	-14.9807	-18.7301	31.8081
92.547	-15.0182	-18.6543	32.0039
92.548	-15.0546	-18.5756	32.1987
92.549	-15.0898	-18.4938	32.3925
92.55	-15.1239	-18.409	32.5852
92.551	-15.1567	-18.3212	32.7767
92.552	-15.1883	-18.2305	32.967
92.553	-15.2188	-18.1369	33.156
92.554	-15.248	-18.0402	33.3436
92.555	-15.2759	-17.9407	33.5297
92.556	-15.3025	-17.8383	33.7144
92.557	-15.3279	-17.733	33.8974
92.558	-15.3519	-17.6249	34.0789
92.559	-15.3747	-17.514	34.2586
92.56	-15.3961	-17.4002	34.4365
92.561	-15.4161	-17.2837	34.6125
92.562	-15.4348	-17.1645	34.7867
92.563	-15.4521	-17.0426	34.9588
92.564	-15.468	-16.918	35.129
92.565	-15.4825	-16.7908	35.297
92.566	-15.4956	-16.6611	35.4628
92.567	-15.5072	-16.5288	35.6264
92.568	-15.5174	-16.394	35.7877
92.569	-15.5262	-16.2567	35.9467
92.57	-15.5335	-16.1171	36.1032
92.571	-15.5393	-15.9751	36.2573
92.572	-15.5437	-15.8308	36.4089
92.573	-15.5466	-15.6843	36.5578
92.574	-15.5479	-15.5355	36.7042
92.575	-15.5478	-15.3847	36.8479
92.576	-15.5462	-15.2317	36.9888
92.577	-15.543	-15.0768	37.127
92.578	-15.5384	-14.9198	37.2623
92.579	-15.5322	-14.761	37.3948
92.58	-15.5245	-14.6003	37.5243
92.581	-15.5152	-14.4378	37.6509
92.582	-15.5045	-14.2737	37.7745
92.583	-15.4922	-14.1078	37.8951
92.584	-15.4783	-13.9404	38.0126
92.585	-15.4629	-13.7715	38.127
92.586	-15.446	-13.6012	38.2383
92.587	-15.4276	-13.4294	38.3464
92.588	-15.4076	-13.2564	38.4513
92.589	-15.3861	-13.0821	38.553
92.59	-15.363	-12.9066	38.6515
92.591	-15.3385	-12.7301	38.7467
92.592	-15.3124	-12.5525	38.8387
92.593	-15.2848	-12.374	38.9273
92.594	-15.2557	-12.1946	39.0126
92.595	-15.2251	-12.0144	39.0946
92.596	-15.193	-11.8335	39.1733
92.597	-15.1594	-11.6519	39.2486
92.598	-15.1243	-11.4697	39.3206
92.599	-15.0878	-11.287	39.3892
92.6	-15.0497	-11.1039	39.4545
92.601	-15.0103	-10.9204	39.5164
92.602	-14.9694	-10.7366	39.5749
92.603	-14.9271	-10.5526	39.6301
92.604	-14.8833	-10.3685	39.6819
92.605	-14.8382	-10.1842	39.7304
92.606	-14.7916	-9.99998	39.7756
92.607	-14.7437	-9.8158	39.8174
92.608	-14.6944	-9.63175	39.856
92.609	-14.6438	-9.4479	39.8912
92.61	-14.5918	-9.26432	39.9232
92.611	-14.5386	-9.08108	39.9519
92.612	-14.484	-8.89823	39.9774
92.613	-14.4281	-8.71585	39.9997
92.614	-14.371	-8.534	40.0188
92.615	-14.3126	-8.35275	40.0347
92.616	-14.253	-8.17215	40.0475
92.617	-14.1922	-7.99226	40.0572
92.618	-14.1302	-7.81315	40.0638
92.619	-14.0671	-7.63487	40.0674
92.62	-14.0027	-7.45748	40.0679
92.621	-13.9373	-7.28104	40.0655
92.622	-13.8707	-7.1056	40.0601
92.623	-13.8031	-6.93121	40.0519
92.624	-13.7344	-6.75793	40.0407
92.625	-13.6646	-6.5858	40.0268
92.626	-13.5938	-6.41487	40.01
92.627	-13.522	-6.2452	39.9905
92.628	-13.4492	-6.07682	39.9683
92.629	-13.3755	-5.90977	39.9435
92.63	-13.3009	-5.74411	39.916
92.631	-13.2253	-5.57988	39.886
92.632	-13.1488	-5.4171	39.8534
92.633	-13.0715	-5.25583	39.8184
92.634	-12.9934	-5.09609	39.7809
92.635	-12.9144	-4.93792	39.741
92.636	-12.8346	-4.78135	39.6988
92.637	-12.7541	-4.62642	39.6543
92.638	-12.6728	-4.47315	39.6076
92.639	-12.5908	-4.32158	39.5586
92.64	-12.5081	-4.17172	39.5076
92.641	-12.4248	-4.02361	39.4544
92.642	-12.3408	-3.87727	39.3992
92.643	-12.2561	-3.73272	39.3419
92.644	-12.1709	-3.58998	39.2828
92.645	-12.0851	-3.44907	39.2217
92.646	-11.9987	-3.31	39.1588
92.647	-11.9118	-3.1728	39.0941
92.648	-11.8244	-3.03748	39.0277
92.649	-11.7366	-2.90405	38.9595
92.65	-11.6482	-2.77251	38.8897
92.651	-11.5595	-2.6429	38.8183
92.652	-11.4703	-2.5152	38.7453
92.653	-11.3808	-2.38943	38.6708
92.654	-11.2909	-2.2656	38.5949
92.655	-11.2006	-2.14371	38.5176
92.656	-11.11	-2.02376	38.4389
92.657	-11.0192	-1.90576	38.3588
92.658	-10.928	-1.78971	38.2776
92.659	-10.8367	-1.67561	38.195
92.66	-10.745	-1.56345	38.1113
92.661	-10.6532	-1.45324	38.0265
92.662	-10.5612	-1.34497	37.9406
92.663	-10.4691	-1.23864	37.8536
92.664	-10.3768	-1.13425	37.7656
92.665	-10.2843	-1.03178	37.6767
92.666	-10.1918	-0.931225	37.5868
92.667	-10.0992	-0.832587	37.4961
92.668	-10.0065	-0.735851	37.4045
92.669	-9.91384	-0.641008	37.3121
92.67	-9.82111	-0.548048	37.219
92.671	-9.72838	-0.456959	37.1251
92.672	-9.63566	-0.36773	37.0306
92.673	-9.54298	-0.280346	36.9354
92.674	-9.45036	-0.194796	36.8396
92.675	-9.3578	-0.111064	36.7432
92.676	-9.26533	-0.0291365	36.6462
92.677	-9.17297	0.0510027	36.5488
92.678	-9.08073	0.129369	36.4508
92.679	-8.98863	0.20598	36.3525
92.68	-8.89668	0.280851	36.2537
92.681	-8.80491	0.354	36.1545
92.682	-8.71332	0.425446	36.055
92.683	-8.62193	0.495206	35.9551
92.684	-8.53076	0.563299	35.855
92.685	-8.43982	0.629744	35.7545
92.686	-8.34913	0.694561	35.6539
92.687	-8.25869	0.75777	35.553
92.688	-8.16852	0.81939	35.4519
92.689	-8.07864	0.879442	35.3507
92.69	-7.98906	0.937946	35.2493
92.691	-7.89979	0.994924	35.1478
92.692	-7.81085	1.0504	35.0462
92.693	-7.72223	1.10438	34.9446
92.694	-7.63397	1.15691	34.8429
92.695	-7.54606	1.20799	34.7411
92.696	-7.45852	1.25765	34.6394
92.697	-7.37136	1.30591	34.5376
92.698	-7.28458	1.35279	34.4359
92.699	-7.19821	1.39832	34.3342
